Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
willowwood-meta-core-lp-28cm-direito-cat-7-com-capa,"Meta Core LP, 28cm, direito, cat.7, com capa","<p>Meta Core LP, 28cm, direito, cat.7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M011-28R-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M011-28R-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Core LP, 28cm, direito, cat.7, com capa",draft
willowwood-meta-core-lp-29cm-esquerdo-cat-7-com-capa,"Meta Core LP, 29cm, esquerdo, cat.7, com capa","<p>Meta Core LP, 29cm, esquerdo, cat.7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M011-29L-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M011-29L-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Core LP, 29cm, esquerdo, cat.7, com capa",draft
willowwood-meta-core-lp-29cm-direito-cat-7-com-capa,"Meta Core LP, 29cm, direito, cat.7, com capa","<p>Meta Core LP, 29cm, direito, cat.7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M011-29R-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M011-29R-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Core LP, 29cm, direito, cat.7, com capa",draft
willowwood-meta-arc-22cm-esquerdo-cat-2-com-capa,"Meta Arc, 22cm, esquerdo, cat.2, com capa","<p>Meta Arc, 22cm, esquerdo, cat.2, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-22L-02</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-22L-02,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 22cm, esquerdo, cat.2, com capa",draft
willowwood-meta-arc-22cm-direito-cat-2-com-capa,"Meta Arc, 22cm, direito, cat.2, com capa","<p>Meta Arc, 22cm, direito, cat.2, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-22R-02</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-22R-02,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 22cm, direito, cat.2, com capa",draft
willowwood-meta-arc-23cm-esquerdo-cat-3-com-capa,"Meta Arc, 23cm, esquerdo, cat.3, com capa","<p>Meta Arc, 23cm, esquerdo, cat.3, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-23L-03</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-23L-03,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 23cm, esquerdo, cat.3, com capa",draft
willowwood-meta-arc-23cm-direito-cat-3-com-capa,"Meta Arc, 23cm, direito, cat.3, com capa","<p>Meta Arc, 23cm, direito, cat.3, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-23R-03</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-23R-03,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 23cm, direito, cat.3, com capa",draft
willowwood-meta-arc-24cm-esquerdo-cat-4-com-capa,"Meta Arc, 24cm, esquerdo, cat.4, com capa","<p>Meta Arc, 24cm, esquerdo, cat.4, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-24L-04</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-24L-04,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 24cm, esquerdo, cat.4, com capa",draft
willowwood-meta-arc-24cm-direito-cat-4-com-capa,"Meta Arc, 24cm, direito, cat.4, com capa","<p>Meta Arc, 24cm, direito, cat.4, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-24R-04</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-24R-04,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 24cm, direito, cat.4, com capa",draft
willowwood-meta-arc-25cm-esquerdo-cat-5-com-capa,"Meta Arc, 25cm, esquerdo, cat.5, com capa","<p>Meta Arc, 25cm, esquerdo, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-25L-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-25L-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 25cm, esquerdo, cat.5, com capa",draft
willowwood-meta-arc-25cm-direito-cat-5-com-capa,"Meta Arc, 25cm, direito, cat.5, com capa","<p>Meta Arc, 25cm, direito, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-25R-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-25R-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 25cm, direito, cat.5, com capa",draft
willowwood-meta-arc-25cm-esquerdo-cat-6-com-capa,"Meta Arc, 25cm, esquerdo, cat.6, com capa","<p>Meta Arc, 25cm, esquerdo, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-25L-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-25L-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 25cm, esquerdo, cat.6, com capa",draft
willowwood-meta-arc-25cm-direito-cat-6-com-capa,"Meta Arc, 25cm, direito, cat.6, com capa","<p>Meta Arc, 25cm, direito, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-25R-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-25R-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 25cm, direito, cat.6, com capa",draft
willowwood-meta-arc-26cm-esquerdo-cat-5-com-capa,"Meta Arc, 26cm, esquerdo, cat.5, com capa","<p>Meta Arc, 26cm, esquerdo, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-26L-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-26L-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 26cm, esquerdo, cat.5, com capa",draft
willowwood-meta-arc-26cm-direito-cat-5-com-capa,"Meta Arc, 26cm, direito, cat.5, com capa","<p>Meta Arc, 26cm, direito, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-26R-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-26R-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 26cm, direito, cat.5, com capa",draft
willowwood-meta-arc-26cm-esquerdo-cat-6-com-capa,"Meta Arc, 26cm, esquerdo, cat.6, com capa","<p>Meta Arc, 26cm, esquerdo, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-26L-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-26L-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 26cm, esquerdo, cat.6, com capa",draft
willowwood-meta-arc-26cm-direito-cat-6-com-capa,"Meta Arc, 26cm, direito, cat.6, com capa","<p>Meta Arc, 26cm, direito, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-26R-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-26R-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 26cm, direito, cat.6, com capa",draft
willowwood-meta-arc-27cm-esquerdo-cat-5-com-capa,"Meta Arc, 27cm, esquerdo, cat.5, com capa","<p>Meta Arc, 27cm, esquerdo, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-27L-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-27L-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 27cm, esquerdo, cat.5, com capa",draft
willowwood-meta-arc-27cm-direito-cat-5-com-capa,"Meta Arc, 27cm, direito, cat.5, com capa","<p>Meta Arc, 27cm, direito, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-27R-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-27R-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 27cm, direito, cat.5, com capa",draft
willowwood-meta-arc-27cm-esquerdo-cat-6-com-capa,"Meta Arc, 27cm, esquerdo, cat.6, com capa","<p>Meta Arc, 27cm, esquerdo, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-27L-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-27L-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 27cm, esquerdo, cat.6, com capa",draft
willowwood-meta-arc-27cm-direito-cat-6-com-capa,"Meta Arc, 27cm, direito, cat.6, com capa","<p>Meta Arc, 27cm, direito, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-27R-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-27R-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 27cm, direito, cat.6, com capa",draft
willowwood-meta-arc-27cm-esquerdo-cat-7-com-capa,"Meta Arc, 27cm, esquerdo, cat.7, com capa","<p>Meta Arc, 27cm, esquerdo, cat.7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-27L-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-27L-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 27cm, esquerdo, cat.7, com capa",draft
willowwood-meta-arc-27cm-direito-cat-7-com-capa,"Meta Arc, 27cm, direito, cat.7, com capa","<p>Meta Arc, 27cm, direito, cat.7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-27R-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-27R-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 27cm, direito, cat.7, com capa",draft
willowwood-meta-arc-28cm-esquerdo-cat-7-com-capa,"Meta Arc, 28cm, esquerdo, cat.7, com capa","<p>Meta Arc, 28cm, esquerdo, cat.7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-28L-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-28L-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 28cm, esquerdo, cat.7, com capa",draft
willowwood-meta-arc-28cm-direito-cat-7-com-capa,"Meta Arc, 28cm, direito, cat.7, com capa","<p>Meta Arc, 28cm, direito, cat.7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-28R-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-28R-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 28cm, direito, cat.7, com capa",draft
willowwood-meta-arc-29cm-esquerdo-cat-7-com-capa,"Meta Arc, 29cm, esquerdo, cat. 7, com capa","<p>Meta Arc, 29cm, esquerdo, cat. 7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-29L-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-29L-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 29cm, esquerdo, cat. 7, com capa",draft
willowwood-meta-arc-29cm-direito-cat-7-com-capa,"Meta Arc, 29cm, direito, cat. 7, com capa","<p>Meta Arc, 29cm, direito, cat. 7, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M002-29R-07</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M002-29R-07,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Arc, 29cm, direito, cat. 7, com capa",draft
willowwood-meta-flow-22cm-esquerdo-cat-2-com-capa,"Meta Flow, 22cm, esquerdo, cat.2, com capa","<p>Meta Flow, 22cm, esquerdo, cat.2, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-22L-02</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-22L-02,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 22cm, esquerdo, cat.2, com capa",draft
willowwood-meta-flow-22cm-direito-cat-2-com-capa,"Meta Flow, 22cm, direito, cat.2, com capa","<p>Meta Flow, 22cm, direito, cat.2, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-22R-02</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-22R-02,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 22cm, direito, cat.2, com capa",draft
willowwood-meta-flow-23cm-esquerdo-cat-3-com-capa,"Meta Flow, 23cm, esquerdo, cat.3, com capa","<p>Meta Flow, 23cm, esquerdo, cat.3, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-23L-03</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-23L-03,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 23cm, esquerdo, cat.3, com capa",draft
willowwood-meta-flow-23cm-direito-cat-3-com-capa,"Meta Flow, 23cm, direito, cat.3, com capa","<p>Meta Flow, 23cm, direito, cat.3, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-23R-03</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-23R-03,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 23cm, direito, cat.3, com capa",draft
willowwood-meta-flow-24cm-esquerdo-cat-4-com-capa,"Meta Flow, 24cm, esquerdo, cat.4, com capa","<p>Meta Flow, 24cm, esquerdo, cat.4, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-24L-04</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-24L-04,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 24cm, esquerdo, cat.4, com capa",draft
willowwood-meta-flow-24cm-direito-cat-4-com-capa,"Meta Flow, 24cm, direito, cat.4, com capa","<p>Meta Flow, 24cm, direito, cat.4, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-24R-04</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-24R-04,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 24cm, direito, cat.4, com capa",draft
willowwood-meta-flow-25cm-esquerdo-cat-5-com-capa,"Meta Flow, 25cm, esquerdo, cat.5, com capa","<p>Meta Flow, 25cm, esquerdo, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-25L-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-25L-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 25cm, esquerdo, cat.5, com capa",draft
willowwood-meta-flow-25cm-direito-cat-5-com-capa,"Meta Flow, 25cm, direito, cat.5, com capa","<p>Meta Flow, 25cm, direito, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-25R-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-25R-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 25cm, direito, cat.5, com capa",draft
willowwood-meta-flow-25cm-esquerdo-cat-6-com-capa,"Meta Flow, 25cm, esquerdo, cat.6, com capa","<p>Meta Flow, 25cm, esquerdo, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-25L-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-25L-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 25cm, esquerdo, cat.6, com capa",draft
willowwood-meta-flow-25cm-direito-cat-6-com-capa,"Meta Flow, 25cm, direito, cat.6, com capa","<p>Meta Flow, 25cm, direito, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-25R-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-25R-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 25cm, direito, cat.6, com capa",draft
willowwood-meta-flow-26cm-esquerdo-cat-5-com-capa,"Meta Flow, 26cm, esquerdo, cat.5, com capa","<p>Meta Flow, 26cm, esquerdo, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-26L-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-26L-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 26cm, esquerdo, cat.5, com capa",draft
willowwood-meta-flow-26cm-direito-cat-5-com-capa,"Meta Flow, 26cm, direito, cat.5, com capa","<p>Meta Flow, 26cm, direito, cat.5, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-26R-05</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-26R-05,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 26cm, direito, cat.5, com capa",draft
willowwood-meta-flow-26cm-esquerdo-cat-6-com-capa,"Meta Flow, 26cm, esquerdo, cat.6, com capa","<p>Meta Flow, 26cm, esquerdo, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-26L-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-26L-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 26cm, esquerdo, cat.6, com capa",draft
willowwood-meta-flow-26cm-direito-cat-6-com-capa,"Meta Flow, 26cm, direito, cat.6, com capa","<p>Meta Flow, 26cm, direito, cat.6, com capa</p><p class='meta'>Fornecedor: <strong>WillowWood</strong> · Código original: M007-26R-06</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,Componentes,"WillowWood, Componentes",TRUE,Title,Default Title,M007-26R-06,shopify,0,deny,manual,,,TRUE,TRUE,,"Meta Flow, 26cm, direito, cat.6, com capa",draft
